run_id,algorithm,operation,timing_iterations,mean_seconds,median_seconds,minimum_seconds,maximum_seconds,standard_deviation_seconds,cpu_iterations,cpu_wall_time_seconds,total_cpu_time_seconds,cpu_time_per_operation,cpu_utilisation_percent,memory_iterations,memory_before_mb,memory_after_mb,peak_memory_mb,peak_memory_increase_kb
4,ECC P-256,ECDSA Signing,1000,2.12985e-05,2.04e-05,1.98e-05,9.54e-05,5.351974531084895e-06,148680,3.000020499996026,2.96875,1.9967379607210114e-05,98.9576571228074,46413,39.94921875,39.94921875,39.96875,20.0
4,ECC P-256,ECDSA Verification,1000,5.42784e-05,5.44e-05,5.18e-05,7.26e-05,1.39870290262436e-06,56039,3.000033099997381,2.9375,5.2418851157229786e-05,97.91558633144962,18405,39.94921875,39.96484375,39.96875,20.0
4,ML-KEM-512,Key Generation,1000,9.523e-05,9.45e-05,8.96e-05,0.0001501,3.759805332212844e-06,31051,3.000013699995179,3.0,9.661524588580078e-05,99.99954333557946,10054,39.70703125,39.72265625,39.7265625,20.0
4,ML-KEM-512,Encapsulation,1000,0.0001232359,0.0001197,0.0001143,0.0003037,1.5146583779525673e-05,24124,3.0000692999965395,2.953125,0.00012241440059691593,98.43522614638957,8086,40.09375,40.109375,40.11328125,20.0
4,ML-KEM-512,Decapsulation,1000,0.0001514637,0.0001477,0.0001424,0.0003211,1.4112539675270574e-05,19623,3.0000333999996656,2.96875,0.00015128930336849616,98.9572316094991,6308,40.1015625,40.1171875,40.12109375,20.0
4,ML-KEM-768,Key Generation,1000,0.0001651354,0.0001636,0.0001444,0.0002769,1.4318907009193752e-05,19349,3.0001296999980696,2.984375,0.00015423923716987957,99.47486603668902,6126,40.25,40.25,40.26953125,20.0
4,ML-KEM-768,Encapsulation,1000,0.0001854296,0.0001795,0.0001683,0.00042,1.9455548365497236e-05,16518,3.0000279000014416,2.96875,0.0001797281753238891,98.95741302934461,5488,40.25390625,40.26953125,40.2734375,20.0
4,ML-KEM-768,Decapsulation,1000,0.0002143351,0.0002095,0.0002016,0.0007741,2.366354287192117e-05,13514,3.000045799999498,2.984375,0.0002208357999112032,99.47764797459091,4587,40.32421875,40.33984375,40.34375,20.0
4,ML-KEM-1024,Key Generation,1000,0.0002283089,0.0002192,0.0002087,0.0006375,2.8512620720136028e-05,13391,3.0000454999972135,2.984375,0.0002228642371742215,99.47765792228059,4473,40.390625,40.39453125,40.4140625,24.0
4,ML-KEM-1024,Encapsulation,1000,0.0002551505,0.00024835000000000005,0.000237,0.0006398,2.6312750152170915e-05,11907,3.0001663000002736,2.96875,0.0002493281263122533,98.95284804711423,3980,40.46484375,40.48046875,40.484375,20.0
4,ML-KEM-1024,Decapsulation,1000,0.0002984601,0.000289,0.0002769,0.0004812,2.5158241892571212e-05,10050,3.000081999998656,2.9375,0.00029228855721393036,97.91399035097427,3076,40.5859375,40.5859375,40.60546875,20.0
4,ML-DSA-44,Key Generation,1000,0.0002541204,0.0002447,0.0002299,0.0005994,2.4667895510337094e-05,11820,3.000127999999677,2.984375,0.0002524851945854484,99.47492240332151,3961,40.7109375,40.73046875,40.734375,24.0
4,ML-DSA-44,Signing,1000,0.0011728186,0.0009215499999999999,0.0004688,0.0066842,0.0008077406111921135,2514,3.0011541999992914,2.9375,0.0011684566428003182,97.87900934915952,808,40.7890625,40.80078125,40.8203125,32.0
4,ML-DSA-44,Verification,1000,0.0003135518,0.000309,0.0002952,0.0005606,1.9832472456144336e-05,9524,3.0000157000031322,2.984375,0.0003133531079378412,99.47864606164842,3197,40.80859375,40.82421875,40.828125,20.0
4,ML-DSA-65,Key Generation,1000,0.000440878,0.0004245,0.0004081,0.0060312,0.00018875801181148053,6751,3.000104200000351,2.96875,0.00043974966671604204,98.95489629992362,2331,40.90625,40.921875,40.92578125,20.0
4,ML-DSA-65,Signing,1000,0.0018200695,0.00143895,0.0006789,0.0087831,0.001239568179460606,1613,3.002638499994646,3.0,0.0018598884066955983,99.91212728423183,564,40.90234375,40.91796875,40.921875,20.0
4,ML-DSA-65,Verification,1000,0.0004746298,0.0004631,0.0004436,0.0009036,3.418463896988677e-05,6349,3.0002029000024777,2.984375,0.00047005433926602616,99.4724390139592,2142,40.9453125,40.9609375,40.96484375,20.0
4,ML-DSA-87,Key Generation,1000,0.0006846781,0.0006644,0.0006364,0.0009599,5.146578297478051e-05,4443,3.0000010000003385,3.0,0.0006752194463200541,99.9999666666665,1487,41.0859375,41.1015625,41.10546875,20.0
4,ML-DSA-87,Signing,1000,0.002175917,0.00180795,0.0010642,0.0139551,0.001234606055656485,1362,3.0002299999978277,2.96875,0.002179698972099853,98.95074710945993,450,41.125,41.140625,41.14453125,20.0
4,ML-DSA-87,Verification,1000,0.0007541803,0.00074905,0.0007233,0.0011052,2.7394427838277378e-05,3943,3.0003565000006347,2.96875,0.0007529165609941669,98.9465751819616,1305,41.21875,41.21875,41.23828125,20.0
5,RSA-2048,Key Generation,1000,0.0340488098,0.029876649999999998,0.0056998,0.1499558,0.020404694646443462,100,3.3352499999964493,3.328125,0.03328125,99.78637283572574,100,38.640625,38.6875,38.69140625,52.0
5,RSA-2048,Encryption,1000,1.97609e-05,1.96e-05,1.92e-05,5.04e-05,1.4177486382293588e-06,150555,3.000013200005924,2.96875,1.9718707449104977e-05,98.95789791838709,49622,38.66796875,38.68359375,38.6875,20.0
5,RSA-2048,Decryption,1000,0.0004449165,0.0004308,0.000428,0.0012402,5.795307685418322e-05,6765,3.000303499997244,3.0,0.0004434589800443459,99.9898843567911,2242,38.66796875,38.68359375,38.6875,20.0
5,RSA-2048,Signing,1000,0.0004445727,0.0004316,0.000428,0.0008557,5.098366187798291e-05,6750,3.0001032000000123,2.953125,0.0004375,98.43411386648259,2233,38.66796875,38.66796875,38.6875,20.0
5,RSA-2048,Verification,1000,2.084e-05,2.07e-05,2.04e-05,2.95e-05,6.155476414534451e-07,142294,3.000012100004824,2.984375,2.097330175552026e-05,99.47876543548611,46463,38.66796875,38.66796875,38.6875,20.0
5,ECC P-256,ECC Key Generation,1000,1.46848e-05,1.45e-05,1.42e-05,4.06e-05,1.3027225514460268e-06,203561,3.0000142000062624,3.0,1.473759708392079e-05,99.99952666869835,66482,39.734375,39.75,39.75390625,20.0
